row_ID,mz_rt,mz,rt,FreshJuice5_pos_73,FreshJuice3_pos_64,40TT_10M4_pos_26,FreshJuice4_pos_38,FreshJuice6_pos_45,FreshJuice1_pos_24,40TT_10M3_pos_46,FreshJuice2_pos_54,40TT_10M2_pos_16,40TT_10M5_pos_40,40TT_10M6_pos_72,QC6_pos_43,MEF1_pos_41,QC9_pos_67,MEF_SS6_pos_75,MEF4_pos_29,MEF_SS4_pos_68,MEF_SS3_pos_52,MEF_SS1_pos_56,MEF_SS2_pos_34,MEF3_pos_44,MEF5_pos_50,QC8_pos_59,MEF2_pos_60,QC10_pos_74,QC7_pos_51,QC2_pos_13,QC3_pos_20,QC11_pos_78,QC5_pos_35,QC1_pos_12,QC4_pos_28,QC12_pos_79
1752,367.0549_0.8274,367.0548775,0.8274203,50932.98,59742.266,47553.316,45291.664,48795.637,46532.504,53133.46,55697.715,49034.69,49081.098,59771.59,51553.02,47664.21,57888.312,45729.59,47474.22,54474.11,53539.84,54407.344,47774.3,49031.016,56181.805,52931.207,56340.004,47384.4,55379.355,46740.86,45962.33,54817.07,53339.094,50477.875,51635.938,58655.215
1717,367.0678_0.8288,367.0678347,0.8287935,48658.85,6763.2305,6023.2666,5656.789,5762.6577,5561.766,7339.226,7015.1772,7051.1123,5806.086,8652.396,6069.816,6765.247,8294.648,6476.375,6630.1777,7222.644,6817.0903,7071.852,5503.698,7090.493,7785.728,6454.3086,6717.7554,6173.9976,6416.7407,6457.293,5668.3467,6975.8066,7195.1953,6376.494,6126.5015,6670.378
3111,367.0788_2.1148,367.0788323,2.1147673,32587.309,29663.883,29832.633,30934.084,34787.348,34237.234,32182.414,30781.14,29886.604,30229.098,30215.525,28245.678,28491.22,28195.24,24427.531,25704.33,26398.898,28095.564,23881.545,30566.373,25721.703,26958.201,32369.62,30344.238,31766.43,29996.62,28241.676,28911.723,30477.291,31024.373,29686.602,31144.74,28803.139
2843,367.0998_1.8417,367.0998344,1.8417331,8373.494,6321.409,7128.846,6804.7563,7017.866,9681.608,8348.521,7046.595,7292.056,6352.754,7709.192,5906.8223,3324.0134,6319.551,3709.2852,4754.247,3119.1233,4721.1255,3894.336,3217.7202,5254.902,5770.0283,7927.524,5138.815,6888.7495,6993.2173,5287.6816,6997.057,5853.2305,4694.0747,5877.097,6140.9805,5027.5312
833,367.1004_0.4715,367.1004042,0.47152793,4725.453,6722.6753,7942.8306,7147.399,7513.6387,7571.4927,10905.624,7116.884,10154.414,7304.7197,6980.999,7746.34,9341.204,7079.061,10156.316,9709.721,10620.672,8509.157,8470.295,9786.381,9801.559,8380.743,6192.002,8596.044,7785.949,8384.165,7690.0044,9327.635,9617.351,9987,7143.752,7889.8438,7874.7754
707,367.1122_0.3715,367.1122403,0.37147337,9388.447,9293.75,7670.4487,8956.146,9351.272,10352.507,6790.123,8496.68,8691.551,5701.414,6494.554,7198.0757,8031.0024,8150.2793,7506.528,6534.7705,7351.256,9441.427,7834.1245,9075.551,9781.545,6529.7993,8438.453,10540.079,7953.2163,7398.905,8515.037,8797.432,12479.005,6569.8267,8458.115,9342.506,7205.041
4612,367.1152_3.5161,367.1151562,3.5160615,2514.3716,3281.4907,3251.0344,4345.1636,3818.1853,4217.447,3256.2031,3450.6292,3093.587,3600.766,3750.5408,3646.0122,23527.4,3992.249,15875.785,12726.978,17317.596,15727.184,16848.873,19387.668,17678.613,14250.328,4499.0137,21171.148,4344.7275,3888.27,4288.856,5663.2456,4688.3193,4593.1343,4913.992,4330.8916,4782.9204
306,367.1167_0.3123,367.1167012,0.31232372,10707.796,9811.836,15878.153,10792.356,8628.529,10352.507,14308.329,10541.286,15149.057,12140.086,14223.697,12081.138,18488.6,16778.254,16428.967,15327.734,17376.4,13758.612,14802.135,14175.787,16602.748,16218.257,14768.502,14369.032,15882.411,14292.059,14397.211,14442.303,12688.563,11248.694,9741.905,9342.506,16029.59
3198,367.1362_2.1786,367.1362268,2.1786447,10789.105,9438.006,13297.368,11348.489,10686.103,13321.488,12613.835,9691.663,13591.431,12096.027,14742.517,12269.225,26378.525,13950.334,26475.115,13470.349,22927.148,24068.596,23085.875,23673.691,15750.505,16018.401,13505.995,21294.553,16531.504,10752.394,14511.209,12286.718,12725.225,11523.395,13003.545,12435.1,13642.084
2741,367.1497_1.7721,367.1497397,1.7721319,8568.81,8319.17,7568.268,8191.3716,10347.364,8718.854,7644.9443,8065.279,8328.323,8227.3,8103.9863,6059.0107,4230.272,8274.3,2773.0024,5206.835,3581.3203,4126.841,4304.4463,2907.3567,6648.657,6012.8423,6738.186,5297.7866,7456.2173,7104.0103,6480.316,9039.965,7483.2646,7334.4746,7841.7417,5454.241,6852.781
5006,367.1516_4.441,367.1516368,4.4409847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4076.3018,34315.242,5753.292,14856.102,21013.219,16369.751,16252.874,14634.587,18820.482,22641.166,16719.326,4814.885,22223.477,5116.7397,6400.389,5382.3843,5284.3687,5007.24,4400.309,3093.6624,5210.422,4321.371
5574,367.1521_5.2839,367.1520877,5.2838798,6845.5317,4660.0444,6741.7837,5342.153,6342.117,6272.737,8164.118,5549.3496,5220.9604,6051.7583,7769.439,5601.545,3953.4202,5294.347,2659.0056,3473.3335,3559.6135,4160.3467,4255.289,5037.506,3114.017,3613.6733,5609.4355,2834.4065,5302.371,5064.088,6228.7695,5407.3794,5721.323,5108.0244,5489.013,4942.758,5109.028
5726,367.1535_5.5229,367.153519,5.5229125,NA,1111.1111,9083.666,NA,NA,NA,6307.7505,NA,4428.7764,4703.8096,7160.1235,6339.5063,4906.918,4946.5312,7251.9863,7747.4595,2597.8635,5470.654,5545.434,6331.763,6075.3228,7069.1016,6027.093,4087.3843,5770.7324,6330.673,6592.4478,4296.101,4308.6885,6599.1665,4726.95,5192.271,5532.1045
6486,367.2624_6.8323,367.2623632,6.8322635,6683.9053,6127.787,12498.672,6434.4326,6617.5283,6036.7207,15632.591,5817.134,13786.982,18710.676,15031.279,15237.122,7541.095,11667.607,10652.591,12130.349,8701.14,7268.969,9129.806,14049.036,13108.142,11483.265,10443.586,9923.064,13392.307,11057.249,12668.09,15005.192,12667.431,11138.648,13331.979,12597.868,10063.8125
1859,368.0585_0.8357,368.0585394,0.83565074,9207.467,9186.932,8878.47,7022.8354,8737.301,7585.745,8188.7607,7592.8633,8849.362,7703.126,8357.949,8348.097,7845.5703,8552.903,7402.438,7611.127,8746.882,8654.309,7103.8438,6420.069,7313.3647,9251.948,8024.066,6771.3384,8264.613,11266.043,6226.0693,8200.491,8693.857,7951.3906,7303.961,8797.644,8310.155
950,368.0931_0.5124,368.0930614,0.5124417,5749.8896,5679.154,5230.463,4762.506,23003.703,5025.6353,5348.8994,3940.5679,6251.1113,5394.7773,6077.105,4240.844,5389.477,5482.5684,4729.1567,5147.68,4971.4385,5452.9,4045.9978,4358.0117,5070.0054,5924.7334,5323.248,5213.056,4673.667,5737.1177,4589.7544,5302.011,4397.5786,4236.473,4717.8755,4529.409,4857.781
2810,368.098_1.82,368.09795,1.8200186,8884.114,11506.8,9872.745,7093.002,7121.3687,8084.392,9221.736,7953.491,8212.453,7795.1206,9887.333,9299.197,4943.5566,6288.033,4345.806,5979.613,4725.67,5098.6313,5402.891,3908.2449,5785.031,7159.001,6725.9014,5130.3276,10023.018,8162.6133,6499.5615,6638.783,8186.96,7184.2354,8801.613,7995.7026,10405.429
6000,368.2429_5.9895,368.2429312,5.9894977,24200.883,23903.236,23682.44,24449.201,24459.771,24639.242,23954.562,21890.127,25910.938,23914.926,24135.16,19563.85,6340.78,16354.363,9137.832,11886.779,10725.653,9429.422,10097.124,13627.128,11601.041,10672.745,17184.984,10583.712,18154.92,19479.373,19405.809,17556.453,17993.844,20304.72,20158.25,20186.19,16377.937
727,369.0114_0.4328,369.0114002,0.4327838,14620.03,16049.422,18054.91,14826.253,17798.195,13175.924,18486.656,16814.432,18408.754,20248.627,19123.93,19036.002,20585.006,19405.846,18628.986,19591.156,17124.857,18386.35,21873.867,17338.883,17938.38,19779.803,22540.121,23109.287,20813.848,19279.79,17838.709,16823.07,18454.295,19750.547,17243.436,17133.45,19537.143
1529,369.0116_0.7558,369.0116048,0.75576430000000006,7813.4556,7885.5386,6617.659,6919.0903,8225.26,5808.985,8005.0747,8981.152,6705.517,6116.6235,8596.846,6244.472,5932.5767,8655.356,7253.787,6394.865,7234.5444,8112.109,7509.858,5853.5283,7012.065,9672.556,9201.308,8083.9263,7010.8125,8378.611,6085.152,6903.6978,8282.308,8407.048,6299.287,6739.7915,7594.254
1841,369.0696_0.8355,369.0695895,0.8355351,7910.011,6257.8726,5955.154,5516.7173,5175.0425,5297.011,6140.299,6244.157,7905.525,5402.3066,6551.5996,6386.416,6054.8467,6684.1606,5711.25,5896.2847,7316.0107,6697.2236,5663.4937,6411.6074,5567.448,5464.296,6532.805,6438.198,5976.768,5918.635,5485.954,6318.6763,6309.006,5754.575,5501.011,5110.5146,6306.7056
4282,369.0967_3.0626,369.0966903,3.0625644,19456.504,18812.5,20090.21,16781.943,16511.799,19967.748,20183.4,16528.64,17440.227,17296.885,17118.713,16320.228,12564.785,15580.358,15479.222,16329.28,16103.417,13855.344,13890.821,14440.31,18834.586,14000.433,15272.671,19422.518,18512.105,17741.885,17922.363,15859.493,16201.8545,17602.01,15751.528,15560.526,19811.852
2956,369.1159_1.8929,369.1158656,1.8929343,9248.369,8196.15,6261.1885,9031.266,8773,7942.5728,6590.5464,9222.6455,6049.4873,7784.8926,5438.669,6176.972,3873.475,5870.1704,3509.3052,5169.705,3906.8962,3906.5452,3392.7073,3706.9363,5067.802,5456.9507,6049.817,3999.693,7157.218,5337.5645,5788.885,4917.089,7166.399,6235.5044,5493.3076,5368.662,5893.1377
4340,369.1173_3.0791,369.117262,3.0791075,8584.713,8986.35,1585.8778,7338.814,9052.316,11737.716,1375.0941,10499.254,1119.611,2141.1362,1819.0164,2006.3253,1391.5249,1454.742,1223.3202000000001,2051.0972,1283.9508,NA,NA,1374.3711,1491.0945,1704.2671,1848.7234,1515.0454,1318.1364,1657.6617,1829.0747,1984.8152,1634.0011,1350.1991,1501.1909,1489.73,1631.0184
3331,369.1178_2.243,369.1177504,2.2429996,35875.984,33098.902,21596.814,40525.785,40315.555,34160.32,22464.371,33930.527,22112.812,23398.992,21530.36,26602.295,14667.494,20913.74,11273.943,20841.352,11742.329,9723.557,10275.041,10633.84,20557.05,21152.836,19407.9,18136.465,23518.588,21118.898,18630.445,24782.945,23712.14,19691.84,21864.082,20875.6,22303.607
3883,369.118_2.7077,369.1179789,2.7076972,5766.9023,9825.585,7895.105,6930.2734,9262.013,8319.225,10934.893,9745.202,7035.667,7852.3315,6766.402,6681.9556,3233.097,6934.1177,4749.0015,4906.3154,5118.83,4795.2275,4166.2227,5401.352,4361.7856,5485.1123,6050.801,4285.6226,7121.3335,5849.25,6786.776,5112.758,6362.8467,7532.4277,7016.6343,6169.551,6282.2124
5544,369.1518_5.2256,369.1517776,5.225591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2370.515,12767.201,1380.7982,4058.888,5542.9653,4887.5854,5979.017,8461.689,7648.8335,6096.9263,4010.7793,2151.0488,7154.495,1872.9753,2127.3994,2036.727,1154.845,2691.0977,1968.503,1457.1454,3471.4346,2486.584
3848,369.1518_2.6653,369.1518087,2.6652958,60486.258,62050.18,50405.01,54835.43,57195.59,57511.24,55667.535,59025.77,52176.402,52978.367,53678.973,46103.703,18723.18,50667.836,21138.219,38652.594,28248.771,21309.305,24197.662,22521.143,37927.418,41669.06,46362.848,30187.21,44390.027,50214.062,46602.777,48332.96,54623.324,54584.273,51539.86,49598.26,48250.34
3058,369.1519_2.0616,369.1518667,2.0616243,10033.282,6101.2783,8643.531,7776.186,7183.8486,10968.08,8641.973,7160.905,9800.022,8139.5312,10526.594,12905.206,5799.4434,8887.091,6004.7793,7051.5435,5987.774,5975.9624,5687.0938,6035.384,7466.344,7528.163,7092.7495,6627.325,8000.922,7660.4995,8091.0234,8900.134,9155.101,9566.845,7781.2827,8774.727,7932.8096
5335,369.1671_5.0448,369.1671064,5.0447874,27694.887,21313.459,25678.248,25962.639,27656.703,24060.752,28150.344,28802.682,23602.348,26742.115,23695.648,20873.262,3378.1174,19259.973,9582.8,6324.974,10306.782,11551.1045,9283.566,10163.558,7149.489,7402.6562,19893.963,7049.2417,23568.445,19149.281,19596.135,22068.65,23384.816,20461.58,16938.678,20844.656,19722.338
4740,369.1693_3.7809,369.1692598,3.7808688,6249.1704,7081.8447,4582.134,6215.3276,6390.624,6195.398,5063.5264,7910.5854,4591.662,5060.964,5247.8877,4883.393,2778.6108,4193.8965,1938.1976,2804.8115,2485.0422,2620.8643,2512.3474,2538.278,3157.3574,2546.6355,4223.768,2777.0645,3834.6306,4352.877,4907.65,4642.9375,4818.8643,4041.2744,5161.624,3643.4385,4184.1987
5234,369.1693_4.8368,369.1692842,4.8368225,NA,NA,1162.7705,NA,NA,NA,2487.6582,NA,3276.3994,1923.2816,1410.2063,13972.723,1856.9136,12144.901,NA,1709.3617,NA,1510.0068,1212.6328,1195.0021,NA,2054.3499,14714.314,1231.3948,12338.957,12108.216,13621.657,15215.52,13813.942,16439.908,14552.046,14351.598,12446.323
4682,369.1693_3.6512,369.1693377,3.6511972,5478.841,7499.0435,13646.891,6681.4297,7921.887,8010.752,13971.556,7797.714,14201.891,16686.11,14853.318,10257.045,4642.7964,13481.655,7682.4673,9229.997,10193.051,8651.927,9907.359,7852.1504,8252.406,7495.0586,11278.821,7997.2583,14187.361,10935.549,11409.089,10869.135,10292.729,11871.254,10421.394,10954.782,11708.404
6556,369.1697_6.9604,369.1696948,6.960381,361586.22,303028.88,314879.34,349225.8,373917.72,323608.88,352626.28,335506.06,372787.34,311540.6,367365.75,324333.53,199798.98,292789.16,287181.22,283189.88,305482.88,282999.34,288590.62,288768.9,257971.31,272623.84,292818,263858.22,294643.94,305091.47,294052.22,313882.34,303855.66,299544.6,307901.66,301714.34,294341.47
6555,369.1823_6.9603,369.182323,6.960267,27599.521,27753.451,27903.684,31576.537,29657.066,27777.63,27147.678,31203.305,30949.217,28892.17,31373.441,27632.07,20357.857,27658.184,28444.963,27097.596,29190.936,27382.002,29005.54,28468.295,24379.793,26620.057,25133.064,23423.81,31857.45,27599.816,27382.95,31270.441,29296.48,28614.793,30398.016,26663.879,28733.727
6262,369.2033_6.475,369.203309,6.4749985,10177.592,11054.861,11697.607,11269.093,8408.157,7179.54,11199.633,10037.08,11615.501,13484.012,13515.066,11370.229,11361.17,7887.5376,12918.638,15315.161,10992.066,10145.298,13731.972,10614.767,12298.911,10480.53,11229.772,13224.357,9850.404,14469.377,10180.294,11368.496,12604.536,13593.5205,9953.858,13220.096,10084.519
705,370.0833_0.4062,370.0832851,0.40615496,26650.021,24345.844,12974.065,21832.818,27570.242,28167.25,14588.677,29779.111,12254.178,13876.901,17325.395,20048.12,14292.671,19912.035,21914.938,16593.18,18776.574,12564.838,19374.213,18017.21,17939.727,10666.966,17940.4,13770.066,18212.39,18492.4,17217.25,17258.457,18863.768,16990.645,18238.35,19267.31,20308.043
3685,370.1707_2.4811,370.1706654,2.4810627,63556.38,68727.664,60416.246,66432.664,66684.42,64001.496,63544.227,61472.414,65356.82,61757.824,64129.523,62667.742,55091.883,58849.902,57066.133,63266.6,67978.016,64705.277,56799.824,60658.715,60343.16,66033.97,57805.22,62850.71,58725.227,60554.59,60462.254,62687.188,60652.92,61970.453,62969.08,64034.33,60541.395
3679,370.1837_2.4815,370.1837254,2.48152,7062.0156,8135.279,8480.998,9513.696,9310.066,8437.87,7557.076,5134.281,7725.2646,6227.056,7431.544,7415.501,7098.762,8086.028,6479.339,7248.863,8985.44,7314.3037,6939.961,6083.3564,8826.398,7780.7686,5792.907,7639.0103,7519.5176,7910.7944,7049.706,7719.018,4925.6123,7022.8647,7917.8267,4465.1167,6911.338
5648,370.2223_5.377,370.2223004,5.3770266,49623.918,54675.527,50477.42,59751.953,48715.777,51035.047,47061.61,52068.734,48490.895,50460.55,47404.543,35968.535,6656.2715,36911.242,11031.004,16201.588,15119.99,13266.503,14380.779,16470.037,14888.079,21296.44,42967.594,12940.29,40642.875,37732.82,40786.188,42218.973,39961.105,43884.402,43072.53,38271.312,38421.633
5867,370.2586_5.6925,370.2586069,5.692462,22643.656,24813.275,23416.799,23425.924,22448.125,22841.25,24519.129,17696.46,27501.65,20844.299,24348.9,18414.111,6304.81,19592.424,9831.131,10121.64,8641.375,10022.234,9883.333,12387.358,10071.818,11059.505,20921.818,9862.287,18696.982,20400.36,21035.719,17543.69,17909.066,19161.967,17377.822,20227.34,17733.576
716,370.5848_0.4054,370.5848438,0.40535432,9175.988,8726.255,4603.796,8658.259,8350.081,8281.676,5064.6104,8963.106,4516.4307,5058.866,5044.681,6085.493,5119.24,7104.5557,5676.544,3974.0762,4683.2925,6029.887,7125.9614,6425.279,4070.2656,3873.2888,6985.219,5212.1694,6626.353,6361.0957,7427.595,6505.873,6992.504,5687.895,6558.0283,7022.644,5529.2266
2827,371.0738_1.8326,371.0738277,1.8325894,37370.918,37158.9,31275.31,36168.406,34685.176,36172.42,37136.484,36330.11,32625.646,37332.188,43168.105,33650.223,12278.024,32882.08,13968.928,22303.484,13375.034,14855.15,17114.04,11831.291,17422.545,23516.482,29417.72,18824.48,29617.53,34501.984,32672.799,29826.795,32059.986,29937.422,33729.234,30247.283,32661.256
835,371.102_0.4001,371.1019997,0.40009725,8514.491,7613.5596,10828.895,10550.698,7972.94,7808.04,6572.091,9372.099,6784.0605,7112.6855,8110.465,8937.864,6778.5996,7189.396,7258.74,8272.914,6279.912,6534.852,9047.924,6726.5557,8783.61,5553.9277,6861.893,7976.6987,8767.915,7287.297,7893.7544,8585.861,7709.949,9443.573,9146.203,7676.786,6665.903
3878,371.1466_2.6998,371.146585,2.6998103,70045.19,67297.7,65320.035,62767.785,62889.45,63384.97,65863.734,69530.77,62570.184,69248.54,66927.09,58582.07,29784.262,60426.223,29446.809,51611.227,31534.969,31043.574,32577.297,28233.564,45008.465,53061.496,60582.47,42023.09,57225.695,58284.164,63427.613,57566.594,56529.832,58746.9,60303.395,60714.94,62671.293
4224,371.1468_3.0871,371.1468118,3.0871375,15301.404,16190.514,13678.735,15218.726,13756.483,14841.711,14420.632,15530.334,13963.131,13016.435,13296.829,13647.242,7610.8335,14443.073,7435.3145,12649.942,9045.673,7922.516,12050.159,8740.097,11365.903,10737.799,11329.755,10426.313,13770,12112.908,12717.456,13797.181,11227.035,14894.313,12303.056,12844.668,13409.135
4883,371.1486_4.1384,371.1485979,4.1383643,14862.527,12057.558,13328.807,12441.6455,13667.547,11290.765,11097.905,16145.155,12149.314,12997.136,15007.799,9373.114,2834.8372,10791.533,3439.9678,3858.1965,4386.427,4012.298,3974.5454,4124.3076,4560.545,4656.1777,11901.309,2937.4011,12380.002,11104.014,10631.178,10943.791,10443.429,11157.453,10743.903,11642.718,12933.082
5330,371.1487_5.0376,371.1486703,5.0375867,25052.979,20651.512,22500.854,22645.445,22559.71,20544.418,21394.598,22225.367,20177.906,18840.48,24174.69,15150.507,1902.1456,16358.704,6329.1226,4032.5781,5377.032,5676.3604,6297.035,6087.4263,6156.4644,7795.707,20589.525,4027.0015,17903.48,17979.336,16073.104,18094.225,18398.613,15241.598,16402.088,16009.771,18153.943
3860,371.167_2.6828,371.1670212,2.682782,44693.258,40682.92,35957.566,46806.082,42279.227,44147.953,41799.484,44068.613,35649.64,40779.812,36656.098,42149.887,36860.55,40133.195,36192.043,37544.207,40800.17,34448.1,33865.664,31986.127,36443.42,36984.477,35939.785,40513.664,39374.49,39022.387,34454.98,36917.383,39636.18,39720.164,35615.86,40303.227,40011.09
2877,371.1675_1.8688,371.1675443,1.8688185,12568.128,12939.667,14626.33,13909.941,15420.347,9176.685,11812.652,13338.23,15123.311,12603.885,14020.729,15557.969,12899.84,13936.519,13449.315,15018.816,14522.163,14933.422,15948.542,15937.64,15030.101,16302.486,13320.005,16748.33,12311.443,12241.393,16266.9,10998.616,13647.77,11213.953,13101.283,12323.499,12767.97
3530,371.1677_2.4171,371.1676594,2.4170623,8924.061,9129.858,8324.469,7708.491,7195.2856,8500.07,7240.038,8442.3955,10273.035,6884.3403,8659.708,6869.1147,5633.6543,9539.739,4702.4214,7070.4565,4716.43,5122.4565,4957.4546,5175.3125,6372.3223,7862.513,7651.529,6641.6055,7294.112,7939.711,7263.0312,7055.0083,7637.618,6222.0312,8461.194,8465.983,13271.334
3696,371.1724_2.4816,371.1723786,2.4816346,11568.068,11434.43,11591.645,14114.794,13665.362,11924.508,12840.21,13951.085,13181.353,13174.63,12637.514,10379.052,14261.4,11000.2,11542.415,12724.668,14656.482,12938.69,12732.401,14030.219,11889.031,10832.564,12892.812,11174.604,12054.332,14188.657,12000.095,11280.892,12877.613,11035.487,11513.123,12878.595,13271.334
4653,371.1852_3.5604,371.1851638,3.560406,64503.94,64856.43,47729.977,60561.16,63714.574,59558.977,49951.51,70588.08,44068.59,50399.55,54068.543,36398.39,6916.0215,41881.133,5882.496,17268.46,6292.5596,7096.2783,4533.133,5038.963,15523.077,19430.494,38439.22,16545.287,38512.44,39889.52,39414.625,40355.4,40523.945,41861.023,42366.473,39419.973,38521.99
4646,371.1985_3.5616,371.1984585,3.5615838,7245.451,7557.6606,6396.2964,7329.053,8163.352,7259.103,5667.9937,9229.706,5830.8345,6542.0815,6026.699,4306.5566,NA,4382.422,NA,2694.7578,NA,NA,NA,1257.9261,2136.166,2814.4866,5030.579,2360.342,4435.5,4418.404,4618.446,4837,5128.1333,4600.6074,5005.284,5049.001,5362.076
4104,371.2063_2.907,371.2062601,2.907015,14408.379,12961.445,10043.866,12251.484,12553.041,13147.369,11989.34,11675.353,15292.736,11128.464,14456.644,13293,7225.817,9980.92,6441.4,10178.769,6785.9155,5344.242,6843.965,7013.5522,11402.078,9364.9795,12224.879,9852.312,9246.441,11848.007,13877.39,11659.16,11888.449,12157.341,9018.825,12217.974,11385.911
3678,372.1177_2.4817,372.1177448,2.4817486,9652.606,7685.357,9156.183,5978.25,7496.942,7875.396,4528.2593,5953.345,8384.723,7905.388,8603.053,8006.863,7615.2686,5364.883,6053.6426,7299.279,9547.924,7206.1943,6664.4795,7773.9224,7072.007,8551.908,6542.8564,6455.627,6169.771,7947.7534,6575.107,7326.725,6756.7607,7649.1016,6204.21,6990.6934,5343.3076
4703,373.0683_3.6932,373.0683014,3.6932096,24790.486,21706.828,22842.799,24427.97,23731.846,23653.81,27988.611,28452.713,19409.803,20761.684,27682.328,19769.557,1370.6879,18259.377,2896.1758,5614.684,3653.6536,3679.9602,2755.5537,4276.6045,4152.4546,7919.071,20489.865,4565.5264,19593.123,18663.082,19872.332,19694.03,20939.82,20086.3,19824.018,19376.572,17967.312
4223,373.1279_3.028,373.1279369,3.0280483,16964.047,17327.658,16423.814,16462.096,16527.604,15623.909,15317.212,19872.91,16076.909,17037.838,17859.982,14496.645,4327.536,13524.875,6289.6343,9207.958,6644.86,7155.2646,6623.323,8149.267,8314.094,9835.338,15537.083,8943.139,15198.61,14518.08,13939.222,13851.627,15756.386,12690.17,13840.758,14410.251,13954.377
4448,373.1641_3.2183,373.1641338,3.2183406,30238.08,36697.32,17847.74,31538.238,28341.97,33679.023,18567.514,34232.918,19757.445,19458.602,20064.81,17166.818,7363.296,19117.082,8105.7314,7399.4893,6894.45,7651.6826,7988.2915,6199.7397,9362.202,8170.2646,15221.14,10511.7,15601.007,18119.06,16430.725,16598.775,19020.736,16719.232,17438.125,17293.523,20780.594
4899,373.1644_4.1917,373.1644204,4.1917377,10896.398,10031.838,9979.178,10746.741,10098.196,8849.594,10284.556,8449.923,9146.286,8063.654,9840.02,7200.5894,1893.4023,6146.554,2303.2166,1981.247,1417.1278,1804.8,1928.8402,2184.779,1920.0037,2755.0317,6801.7007,1615.0598,6572.931,7197.2114,7878.066,7541.1084,8260.135,8742.174,6490.7764,7896.7085,7201.682
4057,373.1831_2.8797,373.1831197,2.8796997,12742.08,13744.548,12726.335,16253.843,12408.672,14561.617,12747.018,13902.348,13341.018,12917.285,11101.599,14028.159,8088.1177,13819.973,8443.622,12923.008,12529.342,7313.3765,10503.602,7243.902,9728.786,11234.91,12593.974,10093.652,13133.457,14002.018,15453,12915.098,12029.07,11421.825,12198.12,11465.185,12445.309
3312,373.1832_2.2383,373.1831615,2.2383144,31991.559,33888.215,42230.367,32660.36,34540.55,29525.023,40438.805,31279.45,41033.88,36007.703,40914.395,42020.29,34217.92,37558.5,30307.035,38641.42,32695.332,37232.438,38541.6,33747.375,39330.27,38449.89,34839.785,36182.816,34514.523,37051.254,35765.516,36042.004,34584.285,39244.668,35442.45,35268.305,36737.324
6190,373.2347_6.3293,373.2347023,6.329279,42937.68,43901.895,43898.168,41601.84,44334.535,43542.176,41367.914,38469.46,41289.65,44932.406,42866.074,44321.844,34453.52,42322.715,38864.98,35892.715,43087.027,38593.805,42144.484,44793.023,37492.906,37135.043,43564.598,37715.19,38020.887,43321.07,41574.332,47531.03,39283.066,42625.2,41724.11,42565.906,38922.316
1073,374.0609_0.6279,374.0609108,0.62787414,9279.799,9339.262,8965.889,8709.068,7373.269,9592.143,7255.561,6929.953,8448.345,7528.9546,7901.4136,6189.067,6825.1553,8269.089,5652.755,6199.678,8599.055,7410.266,7530.5005,7126.683,7891.8223,5613.2144,10466.881,9094.692,5684.022,7169.9106,7485.52,7534.237,7730.038,6863.8833,5751.936,9427.883,8534.227
4576,374.0635_3.423,374.0635313,3.4230313,36785.773,34337.62,29863.922,33179.863,30997.062,30717.82,30565.098,31537.25,26441.475,30422.746,28768.516,24730.846,3950.7722,27733.229,6973.91,9740.212,7101.147,8040.8164,6976.3184,7048.1934,10901.516,16101.119,25269.992,10338.637,29134.863,23348.512,23844.904,22481.734,26360.066,24365.164,22896.836,24499.97,22749.941
4101,374.0637_2.9002,374.0636784,2.9002101,5544.9614,7024.978,5677.717,7514.811,5974.07,5675.2466,4521.7207,7406.3364,4751.929,5338.4053,4987.3086,5737.8423,NA,5514.9897,NA,1908.4219,NA,NA,1425.8306,1333.2858,2102.7378,2703.0557,5249.0557,1566.7305,5856.297,5402.5513,4227.075,4009.8943,5217.2563,6415.265,6056.5474,4658.2827,5402.612
3260,374.0758_2.2133,374.0757695,2.2132847,62661.19,72912.92,54146.438,62951.188,59661.14,63312.035,60468.84,58787.016,54846.887,58909.625,57208.75,58461.207,25659.271,56069.3,36059.375,49188.902,40427.258,38019.215,39878.258,41180.508,50755.047,49020.8,59743.07,44957.984,51496.69,59535.234,50860.703,54367.25,61315.203,58883.21,56417.76,49610.754,60898.74
4574,374.0765_3.4219,374.0765455,3.4218755,4568.174,2572.3828,3407.848,3121.4543,3637.2053,3610.0527,2401.4434,3481.75,2865.2573,3270.661,4014.2354,3727.258,NA,4204.764,NA,1247.6516,1396.1023,1244.3224,NA,1177.4963,1634.3715,2257.0886,3852.4695,1148.7368,2960.3088,3112.5994,3171.74,2758.5703,2778.497,2525.4048,2194.0034,3061.896,2829.3716
3462,374.1444_2.3505,374.144413,2.3505452,13772.568,15351.917,10419.857,13107.219,15103.946,13470.489,10698.889,12165.76,12309.899,13916.956,14150.685,10779.511,4708.742,10885.604,4355.5596,9444.293,4157.8174,5346.6167,5318.69,5655.2593,9153.504,7408.2188,11275.811,7692.5103,10771.693,10803.207,12558.185,11359.446,12766.836,10095.544,10235.502,11840.936,13331.014
